STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DE,Germany,2013,,1169964,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DE,Germany,2014,,1144881,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DE,Germany,2015,,1127356,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DE,Germany,2016,,1103561,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DE,Germany,2017,,1060775,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DE,Germany,2018,,1047303,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DE,Germany,2019,,1016062,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DE,Germany,2020,,971364,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DE,Germany,2021,,980111,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DE,Germany,2022,,969462,,p,provisional,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DE,Germany,2023,,951254,,p,provisional,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DE,Germany,2024,,937659,,p,provisional,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DK,Denmark,2008,,121149,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DK,Denmark,2009,,112506,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DK,Denmark,2010,,109963,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DK,Denmark,2011,,108182,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DK,Denmark,2012,,106321,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DK,Denmark,2013,,105051,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DK,Denmark,2014,,106280,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DK,Denmark,2015,,107855,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DK,Denmark,2016,,101836,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DK,Denmark,2017,,102730,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DK,Denmark,2018,,100026,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DK,Denmark,2019,,94749,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DK,Denmark,2020,,95208,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DK,Denmark,2021,,97298,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DK,Denmark,2022,,94540,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DK,Denmark,2023,,95342,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,DK,Denmark,2024,,94263,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2008,,10883531,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2009,,10806758,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2010,,10593286,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2011,,10437376,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2012,,10251088,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2013,,10169931,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2014,,10202228,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015,,10279428,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016,,10312817,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017,,10226240,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2018,,10215772,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019,,9893114,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2020,,9600314,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,,9766454,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2022,,9686486,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2023,,9723866,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2024,,9669636,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA12,Euro area - 12 countries (2001-2006),2008,,10642093,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA12,Euro area - 12 countries (2001-2006),2009,,10427172,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA12,Euro area - 12 countries (2001-2006),2010,,10232727,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA12,Euro area - 12 countries (2001-2006),2011,,10025444,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA12,Euro area - 12 countries (2001-2006),2012,,9847397,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA12,Euro area - 12 countries (2001-2006),2013,,9767167,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA12,Euro area - 12 countries (2001-2006),2014,,9673371,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA12,Euro area - 12 countries (2001-2006),2015,,9499927,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA12,Euro area - 12 countries (2001-2006),2016,,9561558,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA12,Euro area - 12 countries (2001-2006),2017,,9501105,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA12,Euro area - 12 countries (2001-2006),2018,,9501995,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA12,Euro area - 12 countries (2001-2006),2019,,9202995,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA12,Euro area - 12 countries (2001-2006),2020,,8934636,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA12,Euro area - 12 countries (2001-2006),2021,,9127986,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA12,Euro area - 12 countries (2001-2006),2022,,9041394,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA12,Euro area - 12 countries (2001-2006),2023,,8961428,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA12,Euro area - 12 countries (2001-2006),2024,,8896782,,,,,
dataflow,ESTAT:NAMA_10_A64_E(1.0),Employment by detailed industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,EA19,Euro area - 19 countries  (2015-2022),2008,,11492217,,,,,
